monoisotope,isotope_1,isotope_2,isotope_type_1,isotope_type_2,charge_1,charge_2
1595.69610249191,1597.69268331154,0.0,2.0,0.0,1.0,0.0
1596.69957993854,0.0,0.0,0.0,0.0,0.0,0.0
1605.67474370231,0.0,0.0,0.0,0.0,0.0,0.0
1606.67348979914,0.0,0.0,0.0,0.0,0.0,0.0
1609.72286278797,1610.7308755121,0.0,1.0,0.0,1.0,0.0
1611.72450838367,0.0,0.0,0.0,0.0,0.0,0.0
1612.70246573658,0.0,0.0,0.0,0.0,0.0,0.0
1613.71307493197,0.0,0.0,0.0,0.0,0.0,0.0
1614.68398396725,0.0,0.0,0.0,0.0,0.0,0.0
1615.68633959739,0.0,0.0,0.0,0.0,0.0,0.0
1616.68667651949,0.0,0.0,0.0,0.0,0.0,0.0
1617.68925723067,0.0,0.0,0.0,0.0,0.0,0.0
1618.68803226933,1619.69085513542,0.0,1.0,0.0,1.0,0.0
1622.73024876751,0.0,0.0,0.0,0.0,0.0,0.0
1623.74565749437,1624.74041936044,0.0,1.0,0.0,1.0,0.0
1625.72635286915,0.0,0.0,0.0,0.0,0.0,0.0
1629.69430933507,0.0,0.0,0.0,0.0,0.0,0.0
1630.66882910053,0.0,0.0,0.0,0.0,0.0,0.0
1631.6980667649,0.0,0.0,0.0,0.0,0.0,0.0
1632.69072249945,1633.68702778833,0.0,1.0,0.0,1.0,0.0
1634.69058091026,0.0,0.0,0.0,0.0,0.0,0.0
1635.70843406907,0.0,0.0,0.0,0.0,0.0,0.0
1636.70663952828,0.0,0.0,0.0,0.0,0.0,0.0
1637.71949192515,0.0,0.0,0.0,0.0,0.0,0.0
1638.713259606,0.0,0.0,0.0,0.0,0.0,0.0
1646.67965840123,0.0,0.0,0.0,0.0,0.0,0.0
1647.70572780896,1648.71456068279,0.0,1.0,0.0,1.0,0.0
1649.71355571671,0.0,0.0,0.0,0.0,0.0,0.0
1651.73621628594,0.0,0.0,0.0,0.0,0.0,0.0
1652.70630566068,1653.70736807349,0.0,1.0,0.0,1.0,0.0
1654.70200984461,0.0,0.0,0.0,0.0,0.0,0.0
1655.71985629698,0.0,0.0,0.0,0.0,0.0,0.0
1656.72635031148,0.0,0.0,0.0,0.0,0.0,0.0
1657.72822399985,0.0,0.0,0.0,0.0,0.0,0.0
1658.72220900378,0.0,0.0,0.0,0.0,0.0,0.0
1659.71366499451,0.0,0.0,0.0,0.0,0.0,0.0
1660.71109194583,0.0,0.0,0.0,0.0,0.0,0.0
1661.71178056617,0.0,0.0,0.0,0.0,0.0,0.0
1665.76493632345,0.0,0.0,0.0,0.0,0.0,0.0
1666.78011673355,1667.77688885508,0.0,1.0,0.0,1.0,0.0
1668.74905184649,0.0,0.0,0.0,0.0,0.0,0.0
1669.7249601795,0.0,0.0,0.0,0.0,0.0,0.0
